date,match_id,joueur,mu,sigma,score
2026-01-27,11,Benoit,30.326858923182986,7.110440014199095,8.995538880585702
2026-01-27,11,Julia,25.073884103487202,7.451953792555561,2.718022725820518
2026-01-27,11,Armelle,31.091892251045717,6.884455484053054,10.438525798886555
2026-01-27,12,NathV,24.674210402633797,6.82595709168106,4.196339127590619
2026-01-27,12,Lily,20.172958564595604,6.159406361010871,1.6947394815629906
2026-01-27,12,Roland,28.259383918094247,5.865335835006294,10.663376413075365
2026-01-27,12,Rémi,33.50970793050902,6.498847074869039,14.01316670590191
2026-01-27,12,ManonV,27.581350161456253,7.801910776882905,4.175617830807539
2026-01-27,12,Lilou,11.308478060744848,5.772451101379228,-6.0088752433928345
2026-01-27,12,Paul,21.966247742084896,6.115419599059017,3.6199889449078455
2026-01-27,12,Anne-Laure P,22.418649838543736,7.801910776882905,-0.9870824921049781
2026-01-27,12,Raphaël,24.43480310642292,6.86952568603186,3.8262260483273387
2026-01-27,12,Benoit,30.326858923182986,7.110440014199095,8.995538880585702
2026-01-27,12,Julia,25.073884103487202,7.451953792555561,2.718022725820518
2026-01-27,12,Armelle,32.540916508271394,6.530341739323471,12.949891290300982
2026-01-28,13,NathV,24.674210402633797,6.82595709168106,4.196339127590619
2026-01-28,13,Lily,20.172958564595604,6.159406361010871,1.6947394815629906
2026-01-28,13,Roland,28.259383918094247,5.865335835006294,10.663376413075365
2026-01-28,13,Rémi,33.97435127162554,6.355855291760168,14.906785396345033
2026-01-28,13,ManonV,27.581350161456253,7.801910776882905,4.175617830807539
2026-01-28,13,Lilou,10.941882917774093,5.672706563120158,-6.076236771586382
2026-01-28,13,Paul,21.966247742084896,6.115419599059017,3.6199889449078455
2026-01-28,13,Anne-Laure P,22.418649838543736,7.801910776882905,-0.9870824921049781
2026-01-28,13,Raphaël,23.91565283130787,6.7002977802534645,3.814759490547477
2026-01-28,13,Benoit,30.326858923182986,7.110440014199095,8.995538880585702
2026-01-28,13,Julia,25.073884103487202,7.451953792555561,2.718022725820518
2026-01-28,13,Armelle,32.540916508271394,6.530341739323471,12.949891290300982
2026-01-28,13,Jules,25.76393536426053,8.02893950941396,1.6771168360186515
2026-01-28,14,NathV,24.674210402633797,6.82595709168106,4.196339127590619
2026-01-28,14,Lily,20.172958564595604,6.159406361010871,1.6947394815629906
2026-01-28,14,Roland,26.47696115181421,5.613221503543322,9.637296641184243
2026-01-28,14,Rémi,33.97435127162554,6.355855291760168,14.906785396345033
2026-01-28,14,ManonV,27.581350161456253,7.801910776882905,4.175617830807539
2026-01-28,14,Lilou,10.941882917774093,5.672706563120158,-6.076236771586382
2026-01-28,14,Paul,20.028619515874322,5.829002188053546,2.5416129517136845
2026-01-28,14,Anne-Laure P,22.418649838543736,7.801910776882905,-0.9870824921049781
2026-01-28,14,Raphaël,23.91565283130787,6.7002977802534645,3.814759490547477
2026-01-28,14,Benoit,30.326858923182986,7.110440014199095,8.995538880585702
2026-01-28,14,Julia,27.950831414860193,6.926848789404321,7.17028504664723
2026-01-28,14,Armelle,32.540916508271394,6.530341739323471,12.949891290300982
2026-01-28,14,Jules,25.76393536426053,8.02893950941396,1.6771168360186515
2026-01-28,14,BenjaminC,28.597644363834597,7.591671499927066,5.8226298640534
2026-01-28,15,NathV,24.674210402633797,6.82595709168106,4.196339127590619
2026-01-28,15,Lily,20.172958564595604,6.159406361010871,1.6947394815629906
2026-01-28,15,Roland,29.122367345566804,5.325438615838116,13.146051498052458
2026-01-28,15,Rémi,33.97435127162554,6.355855291760168,14.906785396345033
2026-01-28,15,ManonV,27.581350161456253,7.801910776882905,4.175617830807539
2026-01-28,15,Lilou,10.941882917774093,5.672706563120158,-6.076236771586382
2026-01-28,15,Paul,22.881276071473312,5.50596141532956,6.36339182548463
2026-01-28,15,Anne-Laure P,22.418649838543736,7.801910776882905,-0.9870824921049781
2026-01-28,15,Raphaël,23.91565283130787,6.7002977802534645,3.814759490547477
2026-01-28,15,Benoit,30.326858923182986,7.110440014199095,8.995538880585702
2026-01-28,15,Julia,23.922672795772478,6.377552495342756,4.790015309744209
2026-01-28,15,Armelle,32.540916508271394,6.530341739323471,12.949891290300982
2026-01-28,15,Jules,25.76393536426053,8.02893950941396,1.6771168360186515
2026-01-28,15,BenjaminC,23.759270333575863,6.861984405047548,3.173317118433218
2026-01-28,16,NathV,24.674210402633797,6.82595709168106,4.196339127590619
2026-01-28,16,Lily,20.172958564595604,6.159406361010871,1.6947394815629906
2026-01-28,16,Roland,29.122367345566804,5.325438615838116,13.146051498052458
2026-01-28,16,Rémi,34.32619661377341,6.2395805288783786,15.607455027138275
2026-01-28,16,ManonV,27.581350161456253,7.801910776882905,4.175617830807539
2026-01-28,16,Lilou,10.661595564066081,5.590414879681404,-6.109649074978131
2026-01-28,16,Paul,22.881276071473312,5.50596141532956,6.36339182548463
2026-01-28,16,Anne-Laure P,22.418649838543736,7.801910776882905,-0.9870824921049781
2026-01-28,16,Raphaël,23.524645828059427,6.5638150868498295,3.8332005675099374
2026-01-28,16,Benoit,30.326858923182986,7.110440014199095,8.995538880585702
2026-01-28,16,Julia,23.922672795772478,6.377552495342756,4.790015309744209
2026-01-28,16,Armelle,32.540916508271394,6.530341739323471,12.949891290300982
2026-01-28,16,Jules,26.325361088093644,7.792576070706199,2.947632875975046
2026-01-28,16,BenjaminC,23.759270333575863,6.861984405047548,3.173317118433218
2026-01-28,17,NathV,24.674210402633797,6.82595709168106,4.196339127590619
2026-01-28,17,Lily,20.172958564595604,6.159406361010871,1.6947394815629906
2026-01-28,17,Roland,29.122367345566804,5.325438615838116,13.146051498052458
2026-01-28,17,Rémi,34.82115628083991,6.093076284608447,16.541927427014567
2026-01-28,17,ManonV,27.581350161456253,7.801910776882905,4.175617830807539
2026-01-28,17,Lilou,10.264252045991322,5.48550953228178,-6.192276550854016
2026-01-28,17,Paul,22.881276071473312,5.50596141532956,6.36339182548463
2026-01-28,17,Anne-Laure P,22.418649838543736,7.801910776882905,-0.9870824921049781
2026-01-28,17,Raphaël,24.07237293574513,6.392929343633444,4.893584904844797
2026-01-28,17,Benoit,30.326858923182986,7.110440014199095,8.995538880585702
2026-01-28,17,Julia,23.922672795772478,6.377552495342756,4.790015309744209
2026-01-28,17,Armelle,32.540916508271394,6.530341739323471,12.949891290300982
2026-01-28,17,Jules,25.553403700414982,7.5046215529367055,3.039539041604865
2026-01-28,17,BenjaminC,23.759270333575863,6.861984405047548,3.173317118433218
2026-01-29,18,NathV,24.674210402633797,6.82595709168106,4.196339127590619
2026-01-29,18,Lily,20.172958564595604,6.159406361010871,1.6947394815629906
2026-01-29,18,Roland,29.122367345566804,5.325438615838116,13.146051498052458
2026-01-29,18,Rémi,34.82115628083991,6.093076284608447,16.541927427014567
2026-01-29,18,ManonV,27.581350161456253,7.801910776882905,4.175617830807539
2026-01-29,18,Lilou,10.264252045991322,5.48550953228178,-6.192276550854016
2026-01-29,18,Paul,24.61033886377739,5.283413600969522,8.760098060868824
2026-01-29,18,Anne-Laure P,22.418649838543736,7.801910776882905,-0.9870824921049781
2026-01-29,18,Raphaël,26.403245671160125,6.041553430993899,8.27858537817843
2026-01-29,18,Benoit,30.326858923182986,7.110440014199095,8.995538880585702
2026-01-29,18,Julia,23.922672795772478,6.377552495342756,4.790015309744209
2026-01-29,18,Armelle,32.540916508271394,6.530341739323471,12.949891290300982
2026-01-29,18,Jules,25.553403700414982,7.5046215529367055,3.039539041604865
2026-01-29,18,BenjaminC,21.073873551645278,6.425356348888766,1.7978045049789806
2026-01-29,18,Jasmine,21.039719930680093,7.5378019441564605,-1.5736859017892897
2026-01-30,19,NathV,24.674210402633797,6.82595709168106,4.196339127590619
2026-01-30,19,Lily,20.172958564595604,6.159406361010871,1.6947394815629906
2026-01-30,19,Roland,29.122367345566804,5.325438615838116,13.146051498052458
2026-01-30,19,Rémi,34.82115628083991,6.093076284608447,16.541927427014567
2026-01-30,19,ManonV,20.014574495361764,6.974282764054677,-0.9082737968022663
2026-01-30,19,Lilou,14.005302105697366,5.206419694860625,-1.6139569788845112
2026-01-30,19,Paul,24.61033886377739,5.283413600969522,8.760098060868824
2026-01-30,19,Anne-Laure P,22.418649838543736,7.801910776882905,-0.9870824921049781
2026-01-30,19,Raphaël,26.403245671160125,6.041553430993899,8.27858537817843
2026-01-30,19,Benoit,30.326858923182986,7.110440014199095,8.995538880585702
2026-01-30,19,Julia,23.922672795772478,6.377552495342756,4.790015309744209
2026-01-30,19,Armelle,27.23937838603113,6.053572514953438,9.078660841170816
2026-01-30,19,Jules,32.554571637122976,6.771341000457206,12.240548635751356
2026-01-30,19,BenjaminC,21.073873551645278,6.425356348888766,1.7978045049789806
2026-01-30,19,Jasmine,21.039719930680093,7.5378019441564605,-1.5736859017892897
2026-01-30,20,NathV,24.674210402633797,6.82595709168106,4.196339127590619
2026-01-30,20,Lily,20.172958564595604,6.159406361010871,1.6947394815629906
2026-01-30,20,Roland,29.122367345566804,5.325438615838116,13.146051498052458
2026-01-30,20,Rémi,35.299164779659236,5.93965045141458,17.480213425415496
2026-01-30,20,ManonV,20.014574495361764,6.974282764054677,-0.9082737968022663
2026-01-30,20,Lilou,13.656265678871604,5.111334052200482,-1.6777364777298427
2026-01-30,20,Paul,24.61033886377739,5.283413600969522,8.760098060868824
2026-01-30,20,Anne-Laure P,22.418649838543736,7.801910776882905,-0.9870824921049781
2026-01-30,20,Raphaël,26.87320580623495,5.892038094690989,9.197091522161983
2026-01-30,20,Benoit,30.326858923182986,7.110440014199095,8.995538880585702
2026-01-30,20,Julia,23.922672795772478,6.377552495342756,4.790015309744209
2026-01-30,20,Armelle,26.767546866909484,5.9031509982697985,9.058093872100088
2026-01-30,20,Jules,32.554571637122976,6.771341000457206,12.240548635751356
2026-01-30,20,BenjaminC,21.073873551645278,6.425356348888766,1.7978045049789806
2026-01-30,20,Jasmine,21.039719930680093,7.5378019441564605,-1.5736859017892897
2026-01-30,21,NathV,24.674210402633797,6.82595709168106,4.196339127590619
2026-01-30,21,Lily,20.172958564595604,6.159406361010871,1.6947394815629906
2026-01-30,21,Roland,29.122367345566804,5.325438615838116,13.146051498052458
2026-01-30,21,Rémi,33.1312668933025,5.614259882238776,16.288487246586175
2026-01-30,21,ManonV,17.025803285637195,6.441173560138775,-2.2977173947791307
2026-01-30,21,Lilou,13.656265678871604,5.111334052200482,-1.6777364777298427
2026-01-30,21,Paul,24.61033886377739,5.283413600969522,8.760098060868824
2026-01-30,21,Anne-Laure P,22.418649838543736,7.801910776882905,-0.9870824921049781
2026-01-30,21,Raphaël,29.00649398133492,5.574574461128944,12.282770597948087
2026-01-30,21,Benoit,30.326858923182986,7.110440014199095,8.995538880585702
2026-01-30,21,Julia,23.922672795772478,6.377552495342756,4.790015309744209
2026-01-30,21,Armelle,28.908888159257835,5.5838491399684775,12.157340739352403
2026-01-30,21,Jules,32.554571637122976,6.771341000457206,12.240548635751356
2026-01-30,21,BenjaminC,21.073873551645278,6.425356348888766,1.7978045049789806
2026-01-30,21,Jasmine,21.039719930680093,7.5378019441564605,-1.5736859017892897
2026-01-30,22,NathV,24.674210402633797,6.82595709168106,4.196339127590619
2026-01-30,22,Lily,20.172958564595604,6.159406361010871,1.6947394815629906
2026-01-30,22,Roland,29.122367345566804,5.325438615838116,13.146051498052458
2026-01-30,22,Rémi,34.31797025060565,5.376861719768649,18.1873850912997
2026-01-30,22,ManonV,18.587742626891334,6.079750941052639,0.34848980373341476
2026-01-30,22,Lilou,12.672604734566953,4.933065322233005,-2.1265912321320606
2026-01-30,22,Paul,24.61033886377739,5.283413600969522,8.760098060868824
2026-01-30,22,Anne-Laure P,22.418649838543736,7.801910776882905,-0.9870824921049781
2026-01-30,22,Raphaël,27.83650450522991,5.34226398765478,11.809712542265572
2026-01-30,22,Benoit,30.326858923182986,7.110440014199095,8.995538880585702
2026-01-30,22,Julia,23.922672795772478,6.377552495342756,4.790015309744209
2026-01-30,22,Armelle,28.908888159257835,5.5838491399684775,12.157340739352403
2026-01-30,22,Jules,32.554571637122976,6.771341000457206,12.240548635751356
2026-01-30,22,BenjaminC,21.073873551645278,6.425356348888766,1.7978045049789806
2026-01-30,22,Jasmine,21.039719930680093,7.5378019441564605,-1.5736859017892897
2026-01-30,23,NathV,24.674210402633797,6.82595709168106,4.196339127590619
2026-01-30,23,Lily,20.172958564595604,6.159406361010871,1.6947394815629906
2026-01-30,23,Roland,29.122367345566804,5.325438615838116,13.146051498052458
2026-01-30,23,Rémi,36.047056753888455,5.104467077503493,20.733655521377976
2026-01-30,23,ManonV,16.377154459159666,5.682640423423912,-0.6707668111120704
2026-01-30,23,Lilou,14.128105128355227,4.723781272977613,-0.04323869057761165
2026-01-30,23,Paul,24.61033886377739,5.283413600969522,8.760098060868824
2026-01-30,23,Anne-Laure P,22.418649838543736,7.801910776882905,-0.9870824921049781
2026-01-30,23,Raphaël,26.129592902190772,5.075200907061868,10.903990181005168
2026-01-30,23,Benoit,30.326858923182986,7.110440014199095,8.995538880585702
2026-01-30,23,Julia,23.922672795772478,6.377552495342756,4.790015309744209
2026-01-30,23,Armelle,28.908888159257835,5.5838491399684775,12.157340739352403
2026-01-30,23,Jules,32.554571637122976,6.771341000457206,12.240548635751356
2026-01-30,23,BenjaminC,21.073873551645278,6.425356348888766,1.7978045049789806
2026-01-30,23,Jasmine,21.039719930680093,7.5378019441564605,-1.5736859017892897
2026-01-30,24,NathV,24.674210402633797,6.82595709168106,4.196339127590619
2026-01-30,24,Lily,20.172958564595604,6.159406361010871,1.6947394815629906
2026-01-30,24,Roland,29.122367345566804,5.325438615838116,13.146051498052458
2026-01-30,24,Rémi,36.38422392664866,5.003918896163637,21.372467238157746
2026-01-30,24,ManonV,16.377154459159666,5.682640423423912,-0.6707668111120704
2026-01-30,24,Lilou,13.839340873168254,4.64440009160719,-0.09385940165331697
2026-01-30,24,Paul,24.61033886377739,5.283413600969522,8.760098060868824
2026-01-30,24,Anne-Laure P,22.418649838543736,7.801910776882905,-0.9870824921049781
2026-01-30,24,Raphaël,26.462905928202918,4.976398886529837,11.533709268613407
2026-01-30,24,Benoit,30.326858923182986,7.110440014199095,8.995538880585702
2026-01-30,24,Julia,23.922672795772478,6.377552495342756,4.790015309744209
2026-01-30,24,Armelle,28.505435292262423,5.4517040615261925,12.150323107683846
2026-01-30,24,Jules,32.554571637122976,6.771341000457206,12.240548635751356
2026-01-30,24,BenjaminC,21.073873551645278,6.425356348888766,1.7978045049789806
2026-01-30,24,Jasmine,21.039719930680093,7.5378019441564605,-1.5736859017892897
2026-01-30,25,NathV,24.674210402633797,6.82595709168106,4.196339127590619
2026-01-30,25,Lily,20.172958564595604,6.159406361010871,1.6947394815629906
2026-01-30,25,Roland,29.122367345566804,5.325438615838116,13.146051498052458
2026-01-30,25,Rémi,38.94048469995046,4.7414718778290545,24.716069066463298
2026-01-30,25,ManonV,16.377154459159666,5.682640423423912,-0.6707668111120704
2026-01-30,25,Lilou,16.041573766543983,4.435535649325493,2.7349668185675053
2026-01-30,25,Paul,24.61033886377739,5.283413600969522,8.760098060868824
2026-01-30,25,Anne-Laure P,22.418649838543736,7.801910776882905,-0.9870824921049781
2026-01-30,25,Raphaël,26.462905928202918,4.976398886529837,11.533709268613407
2026-01-30,25,Benoit,30.326858923182986,7.110440014199095,8.995538880585702
2026-01-30,25,Julia,23.922672795772478,6.377552495342756,4.790015309744209
2026-01-30,25,Armelle,25.47133307364005,5.110285352865731,10.140477015042858
2026-01-30,25,Jules,27.874210743701777,6.104146855198174,9.561770178107256
2026-01-30,25,BenjaminC,21.073873551645278,6.425356348888766,1.7978045049789806
2026-01-30,25,Jasmine,21.039719930680093,7.5378019441564605,-1.5736859017892897
2026-01-30,26,NathV,24.674210402633797,6.82595709168106,4.196339127590619
2026-01-30,26,Lily,20.172958564595604,6.159406361010871,1.6947394815629906
2026-01-30,26,Roland,29.122367345566804,5.325438615838116,13.146051498052458
2026-01-30,26,Rémi,38.94048469995046,4.7414718778290545,24.716069066463298
2026-01-30,26,ManonV,16.377154459159666,5.682640423423912,-0.6707668111120704
2026-01-30,26,Lilou,16.041573766543983,4.435535649325493,2.7349668185675053
2026-01-30,26,Paul,24.61033886377739,5.283413600969522,8.760098060868824
2026-01-30,26,Anne-Laure P,22.418649838543736,7.801910776882905,-0.9870824921049781
2026-01-30,26,Raphaël,27.811856393602657,4.8224115271274925,13.34462181222018
2026-01-30,26,Benoit,30.326858923182986,7.110440014199095,8.995538880585702
2026-01-30,26,Julia,23.922672795772478,6.377552495342756,4.790015309744209
2026-01-30,26,Armelle,25.47133307364005,5.110285352865731,10.140477015042858
2026-01-30,26,Jules,25.844777605866696,5.816926776498586,8.39399727637094
2026-01-30,26,BenjaminC,21.073873551645278,6.425356348888766,1.7978045049789806
2026-01-30,26,Jasmine,21.039719930680093,7.5378019441564605,-1.5736859017892897
2026-01-30,26,Tom,21.217971460522662,7.585245240477284,-1.5377642609091886
2026-01-30,26,Marguerite,28.782028539477334,7.585245240477284,6.026292818045484
2026-01-30,27,NathV,24.674210402633797,6.82595709168106,4.196339127590619
2026-01-30,27,Lily,20.172958564595604,6.159406361010871,1.6947394815629906
2026-01-30,27,Roland,29.122367345566804,5.325438615838116,13.146051498052458
2026-01-30,27,Rémi,39.61839664437317,4.616713421971341,25.768256378459146
2026-01-30,27,ManonV,17.35081267837018,5.465951338824927,0.9529586618953978
2026-01-30,27,Lilou,15.44829580778572,4.333752272867838,2.4470389891822055
2026-01-30,27,Paul,24.61033886377739,5.283413600969522,8.760098060868824
2026-01-30,27,Anne-Laure P,22.418649838543736,7.801910776882905,-0.9870824921049781
2026-01-30,27,Raphaël,27.811856393602657,4.8224115271274925,13.34462181222018
2026-01-30,27,Benoit,30.326858923182986,7.110440014199095,8.995538880585702
2026-01-30,27,Julia,23.922672795772478,6.377552495342756,4.790015309744209
2026-01-30,27,Armelle,25.47133307364005,5.110285352865731,10.140477015042858
2026-01-30,27,Jules,25.844777605866696,5.816926776498586,8.39399727637094
2026-01-30,27,BenjaminC,21.073873551645278,6.425356348888766,1.7978045049789806
2026-01-30,27,Jasmine,21.039719930680093,7.5378019441564605,-1.5736859017892897
2026-01-30,27,Tom,21.217971460522662,7.585245240477284,-1.5377642609091886
2026-01-30,27,Marguerite,27.04740807604972,7.060691477394031,5.865333643867626
2026-01-30,28,NathV,24.674210402633797,6.82595709168106,4.196339127590619
2026-01-30,28,Lily,20.172958564595604,6.159406361010871,1.6947394815629906
2026-01-30,28,Roland,29.122367345566804,5.325438615838116,13.146051498052458
2026-01-30,28,Rémi,40.002951627146984,4.52361633775247,26.432102613889576
2026-01-30,28,ManonV,17.35081267837018,5.465951338824927,0.9529586618953978
2026-01-30,28,Lilou,15.44829580778572,4.333752272867838,2.4470389891822055
2026-01-30,28,Paul,24.61033886377739,5.283413600969522,8.760098060868824
2026-01-30,28,Anne-Laure P,22.418649838543736,7.801910776882905,-0.9870824921049781
2026-01-30,28,Raphaël,28.23143113580734,4.716073918665384,14.083209379811187
2026-01-30,28,Benoit,30.326858923182986,7.110440014199095,8.995538880585702
2026-01-30,28,Julia,23.922672795772478,6.377552495342756,4.790015309744209
2026-01-30,28,Armelle,25.000185557207114,4.983395536571504,10.0499989474926
2026-01-30,28,Jules,25.234359440660054,5.628679145193652,8.348322005079098
2026-01-30,28,BenjaminC,21.073873551645278,6.425356348888766,1.7978045049789806
2026-01-30,28,Jasmine,21.039719930680093,7.5378019441564605,-1.5736859017892897
2026-01-30,28,Tom,21.217971460522662,7.585245240477284,-1.5377642609091886
2026-01-30,28,Marguerite,27.04740807604972,7.060691477394031,5.865333643867626
2026-01-30,29,NathV,24.674210402633797,6.82595709168106,4.196339127590619
2026-01-30,29,Lily,20.172958564595604,6.159406361010871,1.6947394815629906
2026-01-30,29,Roland,29.122367345566804,5.325438615838116,13.146051498052458
